,leftdrop,rightdrop,starting_time,ending_time,rightslope,leftslope,peak_duration
38,0.8180000000000005,0.30900000000000016,2000-02-16 00:00:00.000000,2000-02-17 01:40:00.000001,0.000861052631578948,0.0013864406779661026,0
39,0.0990000000000002,1.0349090909090912,2000-02-18 12:40:00.000000,2000-02-20 07:19:59.999999,3.960000000000008e-05,0.0016779661016949187,0
40,0.359,0.6749999999999998,2000-02-20 07:19:59.999999,2000-02-20 19:30:00.000000,0.0009972222222222223,0.0009702702702702702,0
41,0.5590000000000002,0.39600000000000035,2000-02-21 09:00:00.000000,2000-02-22 09:00:00.000000,0.000998214285714286,0.0006352272727272729,0
42,0.4469999999999996,0.6349999999999998,2000-02-22 09:00:00.000000,2000-02-23 00:00:00.000000,0.0009510638297872332,0.0010395348837209293,0
43,0.5550000000000006,0.6820000000000004,2000-02-23 09:00:00.000000,2000-02-24 09:00:00.000000,0.0022200000000000024,0.00046638655462184926,0
44,0.08800000000000052,0.35800000000000054,2000-02-24 09:00:00.000000,2000-02-25 08:20:00.000000,0.00010864197530864262,0.00014915254237288225,0
45,0.06200000000000028,0.7010000000000001,2000-02-25 08:20:00.000000,2000-02-26 00:00:00.000000,0.00011698113207547222,0.00015121951219512262,0
46,0.34299999999999997,1.5820000000000007,2000-02-26 00:00:00.000000,2000-02-26 18:10:00.000001,0.00039883720930232556,0.0014913043478260869,0
47,1.2090000000000005,1.7540000000000004,2000-02-27 08:20:00.000000,2000-02-27 21:50:00.000000,0.002948780487804879,0.003030075187969926,0
48,0.47299999999999986,0.21200000000000063,2000-02-27 21:50:00.000000,2000-02-28 07:50:00.000000,0.0020565217391304343,0.001281842818428184,0
49,0.9710000000000001,0.41999999999999993,2000-02-28 07:50:00.000000,2000-02-28 23:00:00.000001,0.0019420000000000001,0.0023682926829268294,0
50,0.391,0.0699999999999994,2000-02-28 23:00:00.000001,2000-02-29 18:40:00.000000,0.0004077163712200209,0.0017772727272727274,0
51,0.9290000000000003,0.2400000000000002,2000-02-29 18:40:00.000000,2000-03-02 08:29:59.999999,0.0008008620689655175,0.000837691614066727,0
52,0.6360000000000001,0.12699999999999978,2000-03-02 12:40:00.000000,2000-03-03 08:29:59.999999,0.0014133333333333335,0.0008606224627875509,0
53,0.399,0.9050000000000002,2000-03-03 08:29:59.999999,2000-03-03 23:49:59.999999,0.0009731707317073171,0.0007838899803536346,0
54,0.39199999999999946,0.6719999999999997,2000-03-03 23:49:59.999999,2000-03-05 08:40:00.000000,0.000261333333333333,0.0008340425531914882,0
55,1.2159999999999993,1.3679999999999994,2000-03-05 08:40:00.000000,2000-03-05 20:10:00.000000,0.0031179487179487163,0.004066889632107021,0
56,0.18400000000000016,0.27700000000000014,2000-03-06 09:00:00.000000,2000-03-06 19:19:59.999999,0.0003614931237721025,0.0016727272727272743,0
57,0.33000000000000007,0.5499999999999998,2000-03-07 08:10:00.000000,2000-03-08 03:40:00.000000,0.0006470588235294119,0.0005007587253414265,0
58,0.03200000000000003,0.6619999999999999,2000-03-08 03:50:00.000000,2000-03-09 00:00:00.000000,3.6781609195402334e-05,9.411764705882362e-05,0
59,0.7069999999999999,1.2860000000000005,2000-03-09 00:00:00.000000,2000-03-09 16:50:00.000000,0.0008034090909090907,0.005438461538461537,0
60,1.1370000000000005,1.779,2000-03-10 00:59:59.999999,2000-03-10 22:10:00.000000,0.0014037037037037043,0.0024717391304347838,0
61,0.04900000000000038,1.4619999999999997,2000-03-11 09:10:00.000001,2000-03-12 03:59:59.999999,4.716073147257014e-05,0.0005444444444444486,0
62,0.9129999999999994,1.7079999999999993,2000-03-12 08:29:59.999999,2000-03-12 20:29:59.999999,0.0022824999999999985,0.0028620689655172392,0
63,1.8950000000000005,0.6059999999999999,2000-03-13 08:29:59.999999,2000-03-14 02:10:00.000000,0.0072884615384615405,0.0023687500000000006,0
64,1.1150000000000002,1.1740000000000004,2000-03-14 02:10:00.000000,2000-03-14 18:40:00.000000,0.0014480519480519483,0.005068181818181819,0
65,0.06899999999999995,0.012000000000000455,2000-03-14 20:29:59.999999,2000-03-15 04:10:00.000000,0.0008624999999999993,0.0001815789473684209,0
66,1.9399999999999995,0.7629999999999999,2000-03-15 10:19:59.999999,2000-03-16 07:40:00.000001,0.005243243243243242,0.0021318681318681313,0
67,0.9399999999999995,1.0489999999999995,2000-03-16 07:40:00.000001,2000-03-17 06:59:59.999999,0.0015435139573070598,0.0011898734177215183,0
68,0.5970000000000004,1.229,2000-03-17 06:59:59.999999,2000-03-17 17:20:00.000000,0.0018656250000000014,0.0019900000000000013,0
69,0.33499999999999996,0.8711219512195116,2000-03-18 02:00:00.000001,2000-03-18 15:40:00.000000,0.00048621190130624086,0.0025769230769230765,0
70,0.49900000000000055,0.7430000000000003,2000-03-18 15:40:00.000000,2000-03-19 05:20:00.000000,0.0008618307426597592,0.002079166666666669,0
71,0.7520000000000007,2.077000000000001,2000-03-19 05:20:00.000000,2000-03-19 21:00:00.000000,0.0012327868852459027,0.0022857142857142876,0
72,1.1399999999999997,0.6130000000000004,2000-03-20 09:50:00.000000,2000-03-20 22:10:00.000000,0.006705882352941174,0.0019999999999999996,0
73,0.899,0.40999999999999925,2000-03-21 12:10:00.000001,2000-03-22 00:00:00.000000,0.006033557046979866,0.001605357142857143,0
74,0.3800000000000008,1.1820000000000004,2000-03-22 08:00:00.000001,2000-03-22 18:10:00.000001,0.0007933194154488534,0.0029230769230769293,0
75,1.016,0.7240000000000002,2000-03-22 18:10:00.000001,2000-03-23 18:30:00.000001,0.0009407407407407408,0.002673684210526316,0
76,0.20999999999999996,0.10099999999999998,2000-03-23 18:30:00.000001,2000-03-24 06:00:00.000000,0.0008399999999999998,0.0004783599088838268,0
77,0.6749999999999998,1.3399999999999999,2000-03-24 06:00:00.000000,2000-03-24 14:20:00.000000,0.0020516717325227956,0.003970588235294116,0
78,0.48099999999999987,2.1289999999999996,2000-03-25 05:00:00.000001,2000-03-25 20:20:00.000000,0.0008907407407407406,0.0012691292875989444,0
79,1.1879999999999997,0.44599999999999973,2000-03-26 08:40:00.000000,2000-03-27 03:10:00.000001,0.0023759999999999996,0.0019475409836065569,0
80,0.22999999999999954,0.8099999999999996,2000-03-28 07:30:00.000000,2000-03-28 22:40:00.000001,0.0006388888888888876,0.0004181818181818173,0
81,0.758,0.20800000000000018,2000-03-28 22:50:00.000000,2000-03-29 15:20:00.000000,0.0009844155844155845,0.0034454545454545454,0
82,0.3490000000000002,0.18799999999999972,2000-03-29 15:20:00.000000,2000-03-30 06:20:00.000000,0.0006122807017543864,0.0010575757575757583,0
83,0.351,0.5190000000000001,2000-03-30 06:20:00.000000,2000-03-31 08:40:00.000000,0.00029032258064516127,0.0009486486486486486,0
84,0.718,0.5899999999999999,2000-03-31 08:40:00.000000,2000-03-31 18:00:00.000000,0.003988888888888889,0.0018894736842105261,0
85,0.7540000000000004,1.7240000000000002,2000-03-31 18:00:00.000000,2000-04-02 07:19:59.999999,0.0003788944723618093,0.0030281124497991987,0
86,1.0099999999999998,2.3580000000000005,2000-04-02 07:19:59.999999,2000-04-02 23:49:59.999999,0.0016290322580645158,0.002737127371273712,0
87,2.839999999999999,1.190999999999999,2000-04-02 23:49:59.999999,2000-04-03 22:40:00.000001,0.004507936507936506,0.0038378378378378366,0
88,0.79,1.1219999999999999,2000-04-03 22:40:00.000001,2000-04-04 18:00:00.000000,0.000988735919899875,0.0021944444444444446,0
89,1.7539999999999996,0.9210000000000003,2000-04-05 00:40:00.000000,2000-04-05 18:10:00.000001,0.0025794117647058817,0.004740540540540539,0
90,1.2279999999999998,1.2589999999999995,2000-04-05 18:10:00.000001,2000-04-06 17:00:00.000001,0.001107303877366997,0.004723076923076922,0
